,demand_forecast
2023-06-10 19:00:00,8086.55
2023-06-10 20:00:00,7997.533
2023-06-10 21:00:00,7726.3784
2023-06-10 22:00:00,7340.1562
2023-06-10 23:00:00,6829.5596
2023-06-11 00:00:00,6226.6187
2023-06-11 01:00:00,5986.4277
2023-06-11 02:00:00,5763.6646
2023-06-11 03:00:00,5658.3276
2023-06-11 04:00:00,5669.7114
2023-06-11 05:00:00,5745.7217
2023-06-11 06:00:00,6083.119
2023-06-11 07:00:00,6863.2666
2023-06-11 08:00:00,7400.07
2023-06-11 09:00:00,7899.973
2023-06-11 10:00:00,8215.441
2023-06-11 11:00:00,8265.536
2023-06-11 12:00:00,8074.2676
2023-06-11 13:00:00,7913.73
2023-06-11 14:00:00,7875.2783
2023-06-11 15:00:00,7815.117
2023-06-11 16:00:00,7807.2485
2023-06-11 17:00:00,7935.7456
2023-06-11 18:00:00,7990.285
2023-06-11 19:00:00,7877.769
2023-06-11 20:00:00,7784.578
2023-06-11 21:00:00,7765.458
2023-06-11 22:00:00,7313.07
2023-06-11 23:00:00,6973.522
2023-06-12 00:00:00,6530.326
2023-06-12 01:00:00,6499.2466
2023-06-12 02:00:00,6510.285
2023-06-12 03:00:00,6561.046
2023-06-12 04:00:00,6830.3286
2023-06-12 05:00:00,7936.419
2023-06-12 06:00:00,9018.803
2023-06-12 07:00:00,9704.104
2023-06-12 08:00:00,10212.67
2023-06-12 09:00:00,10613.839
2023-06-12 10:00:00,11069.6875
2023-06-12 11:00:00,11279.861
2023-06-12 12:00:00,10954.433
2023-06-12 13:00:00,10971.359
2023-06-12 14:00:00,10793.439
2023-06-12 15:00:00,10554.302
2023-06-12 16:00:00,10577.934
2023-06-12 17:00:00,10374.3125
2023-06-12 18:00:00,10411.131
2023-06-12 19:00:00,9800.82
2023-06-12 20:00:00,9553.708
2023-06-12 21:00:00,9067.665
2023-06-12 22:00:00,8401.861
2023-06-12 23:00:00,7816.645
2023-06-13 00:00:00,7414.8896
2023-06-13 01:00:00,7237.013
2023-06-13 02:00:00,7148.8003
2023-06-13 03:00:00,7239.9155
2023-06-13 04:00:00,7454.2666
2023-06-13 05:00:00,8247.37
2023-06-13 06:00:00,9361.459
2023-06-13 07:00:00,10079.989
2023-06-13 08:00:00,10432.044
2023-06-13 09:00:00,10793.852
2023-06-13 10:00:00,11287.308
2023-06-13 11:00:00,11369.5625
2023-06-13 12:00:00,11257.743
2023-06-13 13:00:00,11175.053
2023-06-13 14:00:00,10893.271
2023-06-13 15:00:00,10545.017
2023-06-13 16:00:00,10465.686
2023-06-13 17:00:00,10420.686
2023-06-13 18:00:00,10429.034
2023-06-13 19:00:00,9874.983
2023-06-13 20:00:00,9727.236
2023-06-13 21:00:00,9213.39
2023-06-13 22:00:00,8686.73
2023-06-13 23:00:00,7985.7856
2023-06-14 00:00:00,7436.841
2023-06-14 01:00:00,6862.678
2023-06-14 02:00:00,6712.1006
2023-06-14 03:00:00,6745.796
2023-06-14 04:00:00,6968.513
2023-06-14 05:00:00,7532.693
2023-06-14 06:00:00,8829.338
2023-06-14 07:00:00,9874.703
2023-06-14 08:00:00,10167.698
2023-06-14 09:00:00,10486.559
2023-06-14 10:00:00,10759.417
2023-06-14 11:00:00,10771.191
2023-06-14 12:00:00,10719.917
2023-06-14 13:00:00,10641.659
2023-06-14 14:00:00,10534.43
2023-06-14 15:00:00,10234.283
2023-06-14 16:00:00,10163.026
2023-06-14 17:00:00,10110.317
2023-06-14 18:00:00,10113.596
2023-06-14 19:00:00,9603.38
2023-06-14 20:00:00,9445.655
2023-06-14 21:00:00,8965.48
2023-06-14 22:00:00,8399.477
2023-06-14 23:00:00,7722.4272
2023-06-15 00:00:00,7131.8096
2023-06-15 01:00:00,6903.55
2023-06-15 02:00:00,6691.5376
2023-06-15 03:00:00,6718.299
2023-06-15 04:00:00,6885.9077
2023-06-15 05:00:00,7381.9106
2023-06-15 06:00:00,8699.684
2023-06-15 07:00:00,9779.9
2023-06-15 08:00:00,9980.593
2023-06-15 09:00:00,10393.162
2023-06-15 10:00:00,10841.227
2023-06-15 11:00:00,10821.433
2023-06-15 12:00:00,10762.057
2023-06-15 13:00:00,10625.644
2023-06-15 14:00:00,10499.957
2023-06-15 15:00:00,9933.491
2023-06-15 16:00:00,9891.71
2023-06-15 17:00:00,9939.279
2023-06-15 18:00:00,9872.508
2023-06-15 19:00:00,9224.657
2023-06-15 20:00:00,9116.62
2023-06-15 21:00:00,8805.402
2023-06-15 22:00:00,8217.105
2023-06-15 23:00:00,7558.468
2023-06-16 00:00:00,7014.7188
2023-06-16 01:00:00,6842.712
2023-06-16 02:00:00,6690.4385
2023-06-16 03:00:00,6691.1494
2023-06-16 04:00:00,6958.865
2023-06-16 05:00:00,7379.6987
2023-06-16 06:00:00,8520.32
2023-06-16 07:00:00,9591.606
2023-06-16 08:00:00,9761.903
2023-06-16 09:00:00,10344.174
2023-06-16 10:00:00,10619.133
2023-06-16 11:00:00,10594.901
2023-06-16 12:00:00,10477.224
2023-06-16 13:00:00,10270.24
2023-06-16 14:00:00,10030.328
2023-06-16 15:00:00,9625.974
2023-06-16 16:00:00,9542.011
2023-06-16 17:00:00,9567.665
2023-06-16 18:00:00,9462.752
2023-06-16 19:00:00,9002.735
2023-06-16 20:00:00,8850.643
2023-06-16 21:00:00,8498.45
2023-06-16 22:00:00,7934.081
2023-06-16 23:00:00,7290.1196
2023-06-17 00:00:00,6644.697
2023-06-17 01:00:00,6334.011
2023-06-17 02:00:00,6174.056
2023-06-17 03:00:00,6112.3022
2023-06-17 04:00:00,6006.2666
2023-06-17 05:00:00,6240.713
2023-06-17 06:00:00,6713.4995
2023-06-17 07:00:00,7672.3867
2023-06-17 08:00:00,8113.904
2023-06-17 09:00:00,8570.802
2023-06-17 10:00:00,8855.576
2023-06-17 11:00:00,8882.191
2023-06-17 12:00:00,8733.492
2023-06-17 13:00:00,8523.292
2023-06-17 14:00:00,8404.418
2023-06-17 15:00:00,8296.708
2023-06-17 16:00:00,8184.0376
2023-06-17 17:00:00,8193.172
2023-06-17 18:00:00,8181.178
2023-06-17 19:00:00,7910.7827
2023-06-17 20:00:00,7854.5215
2023-06-17 21:00:00,7593.9707
2023-06-17 22:00:00,7204.306
2023-06-17 23:00:00,6610.3306
2023-06-18 00:00:00,6084.128
2023-06-18 01:00:00,5802.532
2023-06-18 02:00:00,5603.0527
2023-06-18 03:00:00,5566.0933
2023-06-18 04:00:00,5581.374
2023-06-18 05:00:00,5563.1226
2023-06-18 06:00:00,5849.9805
2023-06-18 07:00:00,6648.39
2023-06-18 08:00:00,7224.438
2023-06-18 09:00:00,7699.111
2023-06-18 10:00:00,8008.3213
2023-06-18 11:00:00,8099.4
2023-06-18 12:00:00,7845.301
2023-06-18 13:00:00,7720.111
2023-06-18 14:00:00,7661.528
2023-06-18 15:00:00,7657.3887
2023-06-18 16:00:00,7615.818
2023-06-18 17:00:00,7734.2993
2023-06-18 18:00:00,7762.264
2023-06-18 19:00:00,7725.0137
2023-06-18 20:00:00,7704.7705
2023-06-18 21:00:00,7641.7305
2023-06-18 22:00:00,7230.69
2023-06-18 23:00:00,6826.5786
2023-06-19 00:00:00,6287.578
2023-06-19 01:00:00,6306.1763
2023-06-19 02:00:00,6394.0103
2023-06-19 03:00:00,6454.774
2023-06-19 04:00:00,6773.8423
2023-06-19 05:00:00,8017.632
2023-06-19 06:00:00,8757.238
2023-06-19 07:00:00,9583.187
2023-06-19 08:00:00,10048.928
2023-06-19 09:00:00,10452.876
2023-06-19 10:00:00,10828.029
2023-06-19 11:00:00,11090.026
2023-06-19 12:00:00,10924.442
2023-06-19 13:00:00,10883.429
2023-06-19 14:00:00,10693.651
2023-06-19 15:00:00,10516.533
2023-06-19 16:00:00,10510.473
2023-06-19 17:00:00,10409.744
2023-06-19 18:00:00,10393.188
2023-06-19 19:00:00,9865.431
2023-06-19 20:00:00,9691.916
2023-06-19 21:00:00,9185.42
2023-06-19 22:00:00,8421.852
2023-06-19 23:00:00,7907.625
2023-06-20 00:00:00,7361.775
2023-06-20 01:00:00,7138.1445
2023-06-20 02:00:00,7106.3247
2023-06-20 03:00:00,7144.101
2023-06-20 04:00:00,7475.193
2023-06-20 05:00:00,8462.9795
2023-06-20 06:00:00,9366.912
2023-06-20 07:00:00,10175.623
2023-06-20 08:00:00,10480.472
2023-06-20 09:00:00,10800.922
2023-06-20 10:00:00,11345.095
2023-06-20 11:00:00,11522.458
2023-06-20 12:00:00,11337.943
2023-06-20 13:00:00,11247.577
2023-06-20 14:00:00,11013.132
2023-06-20 15:00:00,10624.817
2023-06-20 16:00:00,10536.946
2023-06-20 17:00:00,10492.584
2023-06-20 18:00:00,10498.416
2023-06-20 19:00:00,10037.6455
2023-06-20 20:00:00,9861.282
2023-06-20 21:00:00,9440.245
2023-06-20 22:00:00,8824.634
2023-06-20 23:00:00,8174.168
2023-06-21 00:00:00,7491.776
2023-06-21 01:00:00,6854.897
2023-06-21 02:00:00,6783.143
2023-06-21 03:00:00,6771.2974
2023-06-21 04:00:00,7024.9004
2023-06-21 05:00:00,7921.3936
2023-06-21 06:00:00,8882.749
2023-06-21 07:00:00,9963.02
2023-06-21 08:00:00,10223.689
2023-06-21 09:00:00,10531.644
2023-06-21 10:00:00,10839.447
2023-06-21 11:00:00,10849.573
2023-06-21 12:00:00,10778.583
2023-06-21 13:00:00,10690.97
2023-06-21 14:00:00,10636.871
2023-06-21 15:00:00,10319.711
2023-06-21 16:00:00,10200.647
2023-06-21 17:00:00,10154.088
2023-06-21 18:00:00,10135.488
2023-06-21 19:00:00,9639.486
2023-06-21 20:00:00,9448.65
2023-06-21 21:00:00,9051.812
2023-06-21 22:00:00,8430.923
2023-06-21 23:00:00,7797.5234
2023-06-22 00:00:00,7307.1113
2023-06-22 01:00:00,7009.095
2023-06-22 02:00:00,6919.9985
2023-06-22 03:00:00,6952.4565
2023-06-22 04:00:00,7182.044
2023-06-22 05:00:00,7771.9795
2023-06-22 06:00:00,8979.309
2023-06-22 07:00:00,10061.3955
2023-06-22 08:00:00,10363.793
2023-06-22 09:00:00,10593.992
2023-06-22 10:00:00,10955.103
2023-06-22 11:00:00,10934.771
2023-06-22 12:00:00,10893.459
2023-06-22 13:00:00,10709.584
2023-06-22 14:00:00,10599.999
2023-06-22 15:00:00,10314.754
2023-06-22 16:00:00,10190.002
2023-06-22 17:00:00,10167.34
2023-06-22 18:00:00,10134.741
2023-06-22 19:00:00,9620.612
2023-06-22 20:00:00,9404.161
2023-06-22 21:00:00,9019.389
2023-06-22 22:00:00,8418.483
2023-06-22 23:00:00,7773.3438
2023-06-23 00:00:00,7182.329
2023-06-23 01:00:00,6928.167
2023-06-23 02:00:00,6850.1445
2023-06-23 03:00:00,6850.679
2023-06-23 04:00:00,7154.4116
2023-06-23 05:00:00,7611.3896
2023-06-23 06:00:00,8849.812
2023-06-23 07:00:00,9906.334
2023-06-23 08:00:00,10192.382
2023-06-23 09:00:00,10485.538
2023-06-23 10:00:00,10851.58
2023-06-23 11:00:00,10808.05
2023-06-23 12:00:00,10656.47
2023-06-23 13:00:00,10485.339
2023-06-23 14:00:00,10290.842
2023-06-23 15:00:00,10044.0205
2023-06-23 16:00:00,9908.337
2023-06-23 17:00:00,9857.61
2023-06-23 18:00:00,9822.094
2023-06-23 19:00:00,9315.592
2023-06-23 20:00:00,9096.73
2023-06-23 21:00:00,8718.672
2023-06-23 22:00:00,8122.244
2023-06-23 23:00:00,7442.041
2023-06-24 00:00:00,6802.8477
2023-06-24 01:00:00,6463.448
2023-06-24 02:00:00,6309.0483
2023-06-24 03:00:00,6222.236
2023-06-24 04:00:00,6179.5283
2023-06-24 05:00:00,6413.163
2023-06-24 06:00:00,6795.449
2023-06-24 07:00:00,7656.8833
2023-06-24 08:00:00,8222.739
2023-06-24 09:00:00,8675.804
2023-06-24 10:00:00,8967.627
2023-06-24 11:00:00,8973.84
2023-06-24 12:00:00,8868.273
2023-06-24 13:00:00,8654.869
2023-06-24 14:00:00,8488.695
2023-06-24 15:00:00,8386.812
2023-06-24 16:00:00,8358.023
2023-06-24 17:00:00,8386.614
2023-06-24 18:00:00,8382.576
2023-06-24 19:00:00,8044.433
2023-06-24 20:00:00,7891.381
2023-06-24 21:00:00,7698.2935
2023-06-24 22:00:00,7160.3774
2023-06-24 23:00:00,6668.1216
2023-06-25 00:00:00,6169.1294
2023-06-25 01:00:00,5778.273
2023-06-25 02:00:00,5630.408
2023-06-25 03:00:00,5606.877
2023-06-25 04:00:00,5620.055
2023-06-25 05:00:00,5699.2144
2023-06-25 06:00:00,5861.966
2023-06-25 07:00:00,6681.397
2023-06-25 08:00:00,7139.019
2023-06-25 09:00:00,7697.1377
2023-06-25 10:00:00,8058.578
2023-06-25 11:00:00,8075.387
2023-06-25 12:00:00,7925.051
2023-06-25 13:00:00,7712.1978
2023-06-25 14:00:00,7692.3657
2023-06-25 15:00:00,7629.428
2023-06-25 16:00:00,7642.307
2023-06-25 17:00:00,7802.209
2023-06-25 18:00:00,7816.7285
2023-06-25 19:00:00,7709.126
2023-06-25 20:00:00,7628.9463
2023-06-25 21:00:00,7602.1436
2023-06-25 22:00:00,7134.578
2023-06-25 23:00:00,6755.9805
2023-06-26 00:00:00,6238.6387
2023-06-26 01:00:00,6227.041
2023-06-26 02:00:00,6334.351
2023-06-26 03:00:00,6395.656
2023-06-26 04:00:00,6701.587
2023-06-26 05:00:00,8098.158
2023-06-26 06:00:00,8740.249
2023-06-26 07:00:00,9576.466
2023-06-26 08:00:00,9915.48
2023-06-26 09:00:00,10379.531
2023-06-26 10:00:00,10675.236
2023-06-26 11:00:00,10924.497
2023-06-26 12:00:00,10824.791
2023-06-26 13:00:00,10742.109
2023-06-26 14:00:00,10635.446
2023-06-26 15:00:00,10307.406
2023-06-26 16:00:00,10384.936
2023-06-26 17:00:00,10344.616
2023-06-26 18:00:00,10339.044
2023-06-26 19:00:00,9935.03
2023-06-26 20:00:00,9740.188
2023-06-26 21:00:00,9156.073
2023-06-26 22:00:00,8374.424
2023-06-26 23:00:00,7903.8784
2023-06-27 00:00:00,7270.5776
2023-06-27 01:00:00,7129.1045
2023-06-27 02:00:00,7035.742
2023-06-27 03:00:00,7144.6304
2023-06-27 04:00:00,7455.25
2023-06-27 05:00:00,8575.091
2023-06-27 06:00:00,9313.3955
2023-06-27 07:00:00,10132.262
2023-06-27 08:00:00,10492.271
2023-06-27 09:00:00,10769.339
2023-06-27 10:00:00,11390.726
2023-06-27 11:00:00,11426.656
2023-06-27 12:00:00,11450.331
2023-06-27 13:00:00,11256.719
2023-06-27 14:00:00,10979.291
2023-06-27 15:00:00,10565.083
2023-06-27 16:00:00,10509.888
2023-06-27 17:00:00,10498.042
2023-06-27 18:00:00,10496.453
2023-06-27 19:00:00,10048.437
2023-06-27 20:00:00,9900.728
2023-06-27 21:00:00,9491.939
2023-06-27 22:00:00,8869.072
2023-06-27 23:00:00,8296.537
2023-06-28 00:00:00,7466.705
2023-06-28 01:00:00,6854.2056
2023-06-28 02:00:00,6789.372
2023-06-28 03:00:00,6782.854
2023-06-28 04:00:00,7043.0684
2023-06-28 05:00:00,7990.96
2023-06-28 06:00:00,8834.697
2023-06-28 07:00:00,9935.91
2023-06-28 08:00:00,10192.535
2023-06-28 09:00:00,10497.141
2023-06-28 10:00:00,10856.036
2023-06-28 11:00:00,10834.646
2023-06-28 12:00:00,10791.663
2023-06-28 13:00:00,10704.942
2023-06-28 14:00:00,10596.19
2023-06-28 15:00:00,10213.904
2023-06-28 16:00:00,10144.298
2023-06-28 17:00:00,10103.123
2023-06-28 18:00:00,10073.556
2023-06-28 19:00:00,9699.924
2023-06-28 20:00:00,9431.378
2023-06-28 21:00:00,9069.612
2023-06-28 22:00:00,8443.926
2023-06-28 23:00:00,7792.592
2023-06-29 00:00:00,7372.106
2023-06-29 01:00:00,7052.9243
2023-06-29 02:00:00,6965.9146
2023-06-29 03:00:00,7032.611
2023-06-29 04:00:00,7313.523
2023-06-29 05:00:00,8046.8604
2023-06-29 06:00:00,8967.563
2023-06-29 07:00:00,10189.947
2023-06-29 08:00:00,10411.677
2023-06-29 09:00:00,10607.182
2023-06-29 10:00:00,10952.622
2023-06-29 11:00:00,10972.904
2023-06-29 12:00:00,10899.828
2023-06-29 13:00:00,10703.443
2023-06-29 14:00:00,10507.216
2023-06-29 15:00:00,10240.306
2023-06-29 16:00:00,10139.77
2023-06-29 17:00:00,10089.671
2023-06-29 18:00:00,10089.509
2023-06-29 19:00:00,9686.333
2023-06-29 20:00:00,9369.772
2023-06-29 21:00:00,8993.196
2023-06-29 22:00:00,8403.582
2023-06-29 23:00:00,7885.346
2023-06-30 00:00:00,7243.8623
2023-06-30 01:00:00,6975.2046
2023-06-30 02:00:00,6922.356
2023-06-30 03:00:00,6958.1055
2023-06-30 04:00:00,7245.6807
2023-06-30 05:00:00,7814.9526
2023-06-30 06:00:00,8979.432
2023-06-30 07:00:00,10082.0
2023-06-30 08:00:00,10309.703
2023-06-30 09:00:00,10509.583
2023-06-30 10:00:00,10924.024
2023-06-30 11:00:00,10875.956
2023-06-30 12:00:00,10749.334
2023-06-30 13:00:00,10475.017
2023-06-30 14:00:00,10305.248
2023-06-30 15:00:00,10003.909
2023-06-30 16:00:00,9916.92
2023-06-30 17:00:00,9851.308
2023-06-30 18:00:00,9835.747
2023-06-30 19:00:00,9482.031
2023-06-30 20:00:00,9203.075
2023-06-30 21:00:00,8794.371
2023-06-30 22:00:00,8175.5312
2023-06-30 23:00:00,7600.8447
